stock_code,EPS,Beta,PE_Ratio,ROE,ROA,Gross_margin,Operating_margin,Trailing_PE_Ratio,PB_Ratio,Revenue_per_share,Normalized_ROE,Normalized_EPS,Normalized_Gross_margin,Normalized_Revenue_per_share,Normalized_PB_Ratio,Normalized_PE_Ratio,Normalized_Operating_margin,Buffet_Score,Graham_Score,OShaughnessy_Score,Lynch_Score,Murphy_Score
1434.TW,0.32,0.185,32.1831,0.01028,0.00207,0.08904,0.025409998,71.40625,0.76608443,16.659,0.05463288482125184,0.0018849528761780959,0.22331975034817148,0.011711193677754186,0.007102227958353342,0.5386263883882199,0.946351935044659,0.05281040482367421,0.2341686447321471,0.1460479741435877,0.33340871534235894,0.5888202004565976
1436.TW,7.15,0.229,52.090595,0.30587998,0.04555,0.84068,-2.06821,20.90909,4.5839214,16.543,0.4090990757893016,0.04627884302892428,0.8694915837072953,0.011625678225996696,0.08616966384145537,0.5512460360857292,0.7563130854694647,0.26124238404931566,0.2798096156576246,0.2146991473655085,0.3836259135940583,0.6946640718274817
1444.TW,0.07,0.482,34.964287,0.00281,-0.01644,0.00385,-0.036199998,139.85715,0.8923526,8.049,0.04567529813084904,0.00025999350016249603,0.15008338921270267,0.005363882991271525,0.009717242825148879,0.540389422869499,0.9407595673879892,0.03681522572410239,0.2358128699878993,0.14453040750109497,0.3268903217276085,0.5800458069571087
1452.TW,0.13,0.367,8.661616,0.02269,-0.01084,0.0414,-0.017970001,131.92308,0.8293839,9.585,0.06951423031360775,0.00064998375040624,0.18236447103729303,0.006496225524887945,0.008413160516497471,0.5237157810314125,0.9424143125953088,0.049101342181602094,0.22816334702536725,0.14296796580325732,0.32012590004772934,0.5956348446592316
1457.TW,2.47,0.432,41.38889,0.11851,0.00077,0.072069995,0.02408,9.048583,0.95557743,14.744,0.18441596480817207,0.015859603509912255,0.20873093223981706,0.01029945152158528,0.011026629588262815,0.5444620712090497,0.9462312105148499,0.09050365821101637,0.24034879450329458,0.17004547194452727,0.3349216306125533,0.668332343950485
1459.TW,0.11,0.783,153.57143,0.01273,-0.03293,-0.10344,-0.14387,97.72727,1.2146893,4.129,0.05757078139307069,0.000519987000324992,0.057848042502708,0.0024740504836046236,0.016392838603671786,0.6155761984566898,0.9309863118146829,0.024354001933839128,0.27093623542641737,0.16536222459242444,0.36204309020569686,0.5816051709230868
1464.TW,0.15,0.566,13.443397,0.02113,-0.00487,0.15737,0.017239999,95.0,1.1145874,24.029,0.06764356963930676,0.0007799805004874878,0.2820618627602689,0.017144373673036093,0.014319727409500839,0.5267470208527283,0.945610340479994,0.0656868292583339,0.23201266751871105,0.14363788480630565,0.3316679815933377,0.5963631846964834
1473.TW,3.04,0.216,36.05634,0.11691,0.04305,0.18365999,0.077870004,16.842106,1.8656852,48.412,0.1824973384755557,0.019564510887227823,0.30466290985368205,0.03511957419202642,0.029874969189099133,0.541081690988969,0.9511137539031297,0.10853598220588963,0.2475077931581048,0.17133146555600548,0.3444540351677228,0.6700209187435673
1503.TW,5.25,0.543,29.578844,0.08019,0.02727,0.17467,0.09646,57.52381,3.9671073,62.869,0.13846486414200943,0.03392915177120572,0.29693437182992044,0.04577730596838877,0.07339543862262857,0.5369755130151944,0.9528011763851572,0.09665565015496021,0.2664534656600762,0.17481091596575113,0.3395132650235077,0.6440103849946904
1504.TW,2.53,0.293,15.840708,0.0681,0.03143,0.25541002,0.11902001,21.225298,1.5233611,27.603,0.12396724391617679,0.016249593760155997,0.3663451625659807,0.019779134229771175,0.022785434187820496,0.5282667108107749,0.9548489588628276,0.09922006664677695,0.23850301629472426,0.15978165306566625,0.3389585954179714,0.6363220830301068
1519.TW,11.36,0.742,35.06109,0.65662,0.13694,0.32111,0.20446,83.36268,48.70898,58.978,0.8296859747108022,0.07364315892102698,0.4228262925327969,0.04290885232366124,0.9999999999999999,0.5404507876849146,0.9626043860286108,0.23081584981570308,0.670760815011569,0.2733772522439286,0.25590864922614925,1.0736196934142526
1521.TW,0.73,0.437,7.1960073,0.02378,0.03721,0.14804,0.03444,54.315067,1.7045699,63.19,0.07082129450270266,0.0045498862528436795,0.2740410240539193,0.046013947865062514,0.026538269965785594,0.5227867105754659,0.9471715924769442,0.06984021976113063,0.23609086540551175,0.14534907441913725,0.3342960713492944,0.5992279082545281
1522.TW,4.67,0.656,13.339519,0.16292,0.05047,0.28234,0.13948,15.396146,2.3384397,63.098,0.2376698369528559,0.030159246018849534,0.3894963979298843,0.04594612526539278,0.039665718875615465,0.5266811710929508,0.9567061215597995,0.14154935840675786,0.24704603329662106,0.18013721813628034,0.3443137531331344,0.7071342961507816
1524.TW,2.88,0.478,31.681416,0.13459,0.05059,0.27023,0.20617001,12.430554,2.1934931,16.318,0.20369815945096684,0.018524536886577837,0.3790856415811283,0.01145980773767398,0.03666387356581597,0.5383083636776533,0.9627596044223367,0.1216280952372652,0.2490802572036429,0.17217237762920418,0.3424269048974832,0.68985504725036
1525.TW,3.53,0.592,13.270548,0.05328,0.00442,0.10520001,0.00834,21.954674,1.1592946,19.782,0.10619596751031744,0.022749431264218398,0.23721222984474133,0.014013476055673508,0.015245613898968462,0.5266374493830447,0.9448024834797762,0.07534360311951663,0.23550197465032763,0.1616405586892778,0.3272311913814694,0.6195294645832594
1527.TW,3.14,0.496,10.864197,0.090450004,0.041929998,0.25419,0.14235,14.012738,1.2503552,20.096,0.15076806029647788,0.020214494637634063,0.36529633259400635,0.01424495753715499,0.017131479693802756,0.5251120288388452,0.9569666327790283,0.10744212174763437,0.23529421904081083,0.16429848604628783,0.336310032889925,0.6539989946885341
1530.TW,2.2,0.506,18.988096,0.05935,0.0051200003,0.17145,-0.024489999,14.499999,0.92624855,22.627,0.11347475615968089,0.014104647383815408,0.2941661938412338,0.01611081623024298,0.010419228235835973,0.5302618853783119,0.9418224893798561,0.08471564946547222,0.23375147940617097,0.15783211234662695,0.33482570674917383,0.6222441572452159
1536.TW,1.19,0.796,21.875,0.03661,0.00811,0.16459998,0.01714,47.058823,1.7661715,22.801,0.08620627940737038,0.0075398115047123826,0.2882773508020839,0.016239089407879215,0.027814039621894424,0.5320919353879454,0.9456012635247983,0.07244628595255613,0.24105313995324074,0.15126800429315976,0.33367615060262173,0.6077405119689512
1537.TW,8.45,0.283,10.679971,0.15596,0.08658,0.19713,0.12753001,17.100592,2.6542494,82.129,0.22932381240597455,0.054728631784205395,0.3162428431423119,0.0599758197688134,0.04620614042903022,0.524995245325062,0.9556214154745478,0.13646442690296479,0.2526376354161669,0.19447861347290787,0.34019607057523815,0.7013800083678081
1540.TW,1.82,0.279,14.647887,0.10784,0.044060003,0.31634,0.11528,11.428571,1.1937557,6.833,0.1716211254525365,0.011634709132271694,0.418725606506078,0.0044674451521585275,0.01595930357092718,0.5275105644053034,0.9545094764359886,0.1178203877229169,0.23459378534961403,0.1616360203380275,0.3397333319786957,0.6653442349001335
1558.TW,5.06,0.34,7.229778,0.08768,0.032279998,0.26832,0.092209995,19.960474,1.221651,115.829,0.1474464336615699,0.03269418264543386,0.3774436478052303,0.08481953290870488,0.016537015469450154,0.5228081183084076,0.952415401477743,0.12355254282470511,0.2358353230372223,0.1713051729085694,0.35265701601544447,0.6492915107084142
1582.TW,6.45,0.543,31.353592,0.12685001,0.055069998,0.24813999,0.13821,17.596899,2.1777506,69.961,0.19441681655834964,0.0417289567760806,0.36009524423582817,0.05100554376032083,0.036337846257900375,0.5381005513242263,0.9565908430760293,0.12931356757422244,0.2521673651270014,0.1859281585670702,0.3501815998959475,0.680543898630594
